단지,계약일,거래금액,층,브랜드,apt_nm,lo,la
동부센트레빌,23.02.11,178000,18,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.02.11,178000,18,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.02.11,178000,18,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.08.14,140000,12,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.08.14,140000,12,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.08.14,140000,12,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,21.02.18,179500,20,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,21.02.18,179500,20,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,21.02.18,179500,20,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,21.02.05,220000,18,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,21.02.05,220000,18,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,21.02.05,220000,18,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,21.07.16,240000,6,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,21.07.16,240000,6,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,21.07.16,240000,6,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,22.04.26,198000,19,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,22.04.26,198000,19,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,22.04.26,198000,19,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,22.06.11,192000,8,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,22.06.11,192000,8,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,22.06.11,192000,8,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,21.07.14,390000,17,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,21.07.14,390000,17,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,21.07.14,390000,17,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,21.02.02,389000,3,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,21.02.02,389000,3,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,21.02.02,389000,3,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,21.02.03,392000,21,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,21.02.03,392000,21,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,21.02.03,392000,21,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,21.07.31,430000,12,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,21.07.31,430000,12,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,21.07.31,430000,12,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,21.08.27,417000,4,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,21.08.27,417000,4,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,21.08.27,417000,4,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,21.03.20,450000,14,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,21.03.20,450000,14,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,21.03.20,450000,14,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,21.05.02,440000,8,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,21.05.02,440000,8,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,21.05.02,440000,8,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,21.05.11,423000,6,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,21.05.11,423000,6,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,21.05.11,423000,6,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,21.12.20,500000,13,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,21.12.20,500000,13,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,21.12.20,500000,13,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,21.12.20,500000,13,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,21.12.20,500000,13,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,21.12.20,500000,13,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,22.04.30,440000,15,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,22.04.30,440000,15,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,22.04.30,440000,15,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,22.01.07,425000,21,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,22.01.07,425000,21,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,22.01.07,425000,21,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,22.04.09,470000,19,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,22.04.09,470000,19,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,22.04.09,470000,19,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,22.02.14,505000,5,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,22.02.14,505000,5,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,22.02.14,505000,5,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.08.26,425000,16,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.08.26,425000,16,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.08.26,425000,16,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.10.22,430000,14,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.10.22,430000,14,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.10.22,430000,14,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.11.18,430000,16,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.11.18,430000,16,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.11.18,430000,16,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.04.22,418000,2,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.04.22,418000,2,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.04.22,418000,2,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.05.17,384000,26,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.05.17,384000,26,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.05.17,384000,26,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.05.19,430000,27,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.05.19,430000,27,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.05.19,430000,27,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.05.19,430000,27,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.05.19,430000,27,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.05.19,430000,27,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.05.19,450000,11,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.05.19,450000,11,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.05.19,450000,11,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.05.19,430000,27,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.05.19,430000,27,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.05.19,430000,27,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.06.07,445000,27,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.06.07,445000,27,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.06.07,445000,27,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.07.11,459000,20,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.07.11,459000,20,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.07.11,459000,20,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.08.13,480000,18,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.08.13,480000,18,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.08.13,480000,18,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.10.16,479000,13,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.10.16,479000,13,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.10.16,479000,13,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.10.17,475000,15,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.10.17,475000,15,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.10.17,475000,15,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.10.20,477000,6,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.10.20,477000,6,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.10.20,477000,6,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.03.22,470000,6,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.03.22,470000,6,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.03.22,470000,6,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.08.26,503000,21,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.08.26,503000,21,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.08.26,503000,21,0,동부센트레빌,127.0375869,37.51041564
동부센트레빌,23.10.28,535000,17,0,동부센트레빌,127.05571,37.49279922
동부센트레빌,23.10.28,535000,17,0,동부센트레빌,127.0494903,37.50253225
동부센트레빌,23.10.28,535000,17,0,동부센트레빌,127.0375869,37.51041564
동양파라곤,21.04.24,285000,3,0,동양파라곤,127.0381302,37.51475857
동양파라곤,21.04.24,285000,3,0,동양파라곤,127.0543019,37.52178809
동양파라곤,21.05.17,316000,1,0,동양파라곤,127.0381302,37.51475857
동양파라곤,21.05.17,316000,1,0,동양파라곤,127.0543019,37.52178809
동양파라곤,21.05.12,330000,11,0,동양파라곤,127.0381302,37.51475857
동양파라곤,21.05.12,330000,11,0,동양파라곤,127.0543019,37.52178809
동양파라곤,21.02.07,305000,9,0,동양파라곤,127.0381302,37.51475857
동양파라곤,21.02.07,305000,9,0,동양파라곤,127.0543019,37.52178809
동양파라곤,21.04.24,315000,3,0,동양파라곤,127.0381302,37.51475857
동양파라곤,21.04.24,315000,3,0,동양파라곤,127.0543019,37.52178809
동양파라곤,21.01.28,355000,7,0,동양파라곤,127.0381302,37.51475857
동양파라곤,21.01.28,355000,7,0,동양파라곤,127.0543019,37.52178809
동양파라곤,21.03.04,320000,2,0,동양파라곤,127.0381302,37.51475857
동양파라곤,21.03.04,320000,2,0,동양파라곤,127.0543019,37.52178809
동양파라곤,22.10.11,310000,9,0,동양파라곤,127.0381302,37.51475857
동양파라곤,22.10.11,310000,9,0,동양파라곤,127.0543019,37.52178809
동양파라곤,22.01.18,320000,7,0,동양파라곤,127.0381302,37.51475857
동양파라곤,22.01.18,320000,7,0,동양파라곤,127.0543019,37.52178809
동양파라곤,22.05.24,303000,4,0,동양파라곤,127.0381302,37.51475857
동양파라곤,22.05.24,303000,4,0,동양파라곤,127.0543019,37.52178809
동양파라곤,22.03.21,333000,14,0,동양파라곤,127.0381302,37.51475857
동양파라곤,22.03.21,333000,14,0,동양파라곤,127.0543019,37.52178809
동양파라곤,22.04.21,245000,5,0,동양파라곤,127.0381302,37.51475857
동양파라곤,22.04.21,245000,5,0,동양파라곤,127.0543019,37.52178809
동양파라곤,22.04.22,224000,11,0,동양파라곤,127.0381302,37.51475857
동양파라곤,22.04.22,224000,11,0,동양파라곤,127.0543019,37.52178809
동양파라곤,23.05.24,360000,9,0,동양파라곤,127.0381302,37.51475857
동양파라곤,23.05.24,360000,9,0,동양파라곤,127.0543019,37.52178809
동양파라곤,23.09.04,380000,2,0,동양파라곤,127.0381302,37.51475857
동양파라곤,23.09.04,380000,2,0,동양파라곤,127.0543019,37.52178809
동양파라곤,23.05.25,480000,1,0,동양파라곤,127.0381302,37.51475857
동양파라곤,23.05.25,480000,1,0,동양파라곤,127.0543019,37.52178809
동양파라곤,23.07.03,595000,8,0,동양파라곤,127.0381302,37.51475857
동양파라곤,23.07.03,595000,8,0,동양파라곤,127.0543019,37.52178809
동양파라곤,23.12.29,545000,10,0,동양파라곤,127.0381302,37.51475857
동양파라곤,23.12.29,545000,10,0,동양파라곤,127.0543019,37.52178809
동양파라곤,23.04.26,680000,10,0,동양파라곤,127.0381302,37.51475857
동양파라곤,23.04.26,680000,10,0,동양파라곤,127.0543019,37.52178809
동익,21.01.30,168000,13,0,동익,127.0969287,37.48544103
동익,21.05.22,160000,8,0,동익,127.0969287,37.48544103
동익,21.05.24,166000,15,0,동익,127.0969287,37.48544103
동익,21.06.28,170000,6,0,동익,127.0969287,37.48544103
동익,21.08.10,170000,9,0,동익,127.0969287,37.48544103
동익,21.08.14,177000,12,0,동익,127.0969287,37.48544103
동익,21.08.25,175000,9,0,동익,127.0969287,37.48544103
동익,21.11.26,175000,15,0,동익,127.0969287,37.48544103
동익,23.06.10,155000,7,0,동익,127.0969287,37.48544103
동익,23.08.05,150000,11,0,동익,127.0969287,37.48544103
동익,23.08.05,150000,11,0,동익,127.0969287,37.48544103
동익,23.12.11,142000,14,0,동익,127.0969287,37.48544103
동일파크스위트,22.01.06,405000,12,0,동일파크스위트,127.0659076,37.51619296
동현아파트1~6,21.01.08,176000,10,0,,,
동현아파트1~6,21.01.15,167000,1,0,,,
동현아파트1~6,21.04.20,180000,2,0,,,
동현아파트1~6,21.04.29,186000,7,0,,,
